date,open,close,high,low,volume,average,barCount
2019-09-20 11:15:00,27100.0,27110.0,27110.0,27100.0,124,27105.54,81
2019-09-20 11:30:00,27108.0,27102.0,27108.0,27098.0,238,27102.12666666667,133
2019-09-20 11:45:00,27102.0,27100.0,27109.0,27100.0,201,27103.06,125
2019-09-20 12:00:00,27099.0,27104.0,27106.0,27099.0,177,27102.653333333332,120
2019-09-20 12:15:00,27103.0,27101.0,27105.0,27099.0,73,27102.05333333333,57
2019-09-20 12:30:00,27100.0,27093.0,27100.0,27091.0,182,27094.68,124
2019-09-20 12:45:00,27094.0,27095.0,27096.0,27092.0,223,27093.373333333337,113
2019-09-20 13:00:00,27095.0,27087.0,27095.0,27086.0,433,27089.91333333333,256
2019-09-20 13:15:00,27086.0,27088.0,27097.0,27086.0,221,27090.54,135
2019-09-20 13:30:00,27089.0,27084.0,27089.0,27079.0,311,27083.75333333333,207
2019-09-20 13:45:00,27085.0,27073.0,27088.0,27071.0,430,27082.266666666666,243
2019-09-20 14:00:00,27072.0,27080.0,27089.0,27071.0,524,27081.4,287
2019-09-20 14:15:00,27080.0,27083.0,27087.0,27080.0,388,27083.71333333333,212
2019-09-20 14:30:00,27082.0,27094.0,27095.0,27078.0,325,27087.84,185
2019-09-20 14:45:00,27094.0,27116.0,27121.0,27094.0,769,27101.23333333333,388
2019-09-20 15:00:00,27117.0,27102.0,27129.0,27093.0,1258,27107.26,745
2019-09-20 15:15:00,27102.0,27105.0,27111.0,27095.0,692,27102.246666666666,420
2019-09-20 15:30:00,27104.0,27117.0,27119.0,27102.0,686,27112.17333333333,395
2019-09-20 15:45:00,27117.0,27127.0,27130.0,27114.0,652,27124.3,362
2019-09-20 16:00:00,27127.0,27119.0,27130.0,27115.0,611,27121.79333333333,369
2019-09-20 16:15:00,27118.0,27103.0,27120.0,27100.0,828,27111.64,487
2019-09-20 16:30:00,27103.0,27103.0,27116.0,27102.0,614,27108.806666666664,313
2019-09-20 16:45:00,27103.0,27103.0,27110.0,27100.0,619,27104.29333333333,309
2019-09-20 17:00:00,27102.0,27107.0,27113.0,27098.0,441,27105.66,268
2019-09-20 17:15:00,27107.0,27109.0,27110.0,27102.0,303,27105.48666666667,184
2019-09-20 17:30:00,27108.0,27123.0,27127.0,27108.0,608,27117.32,345
2019-09-20 17:45:00,27124.0,27133.0,27139.0,27118.0,1516,27128.720000000005,773
2019-09-20 18:00:00,27133.0,27152.0,27153.0,27129.0,1356,27137.626666666663,611
2019-09-20 18:15:00,27152.0,27140.0,27153.0,27140.0,606,27146.033333333336,311
2019-09-20 18:30:00,27140.0,27145.0,27148.0,27139.0,377,27144.44666666667,224
2019-09-20 18:45:00,27144.0,27126.0,27146.0,27124.0,819,27133.52666666667,421
2019-09-20 19:00:00,27127.0,27133.0,27134.0,27121.0,474,27128.6,297
2019-09-20 19:15:00,27132.0,27131.0,27133.0,27123.0,264,27128.51333333333,152
2019-09-20 19:30:00,27133.0,27118.0,27133.0,27111.0,741,27120.153333333332,416
2019-09-20 19:45:00,27118.0,27133.0,27133.0,27114.0,462,27118.78,271
2019-09-20 20:00:00,27133.0,27138.0,27140.0,27124.0,522,27132.993333333336,332
2019-09-20 20:15:00,27136.0,27110.0,27137.0,27108.0,977,27128.220000000005,525
2019-09-20 20:30:00,27111.0,27119.0,27123.0,27103.0,1009,27114.020000000004,556
2019-09-20 20:45:00,27120.0,27139.0,27139.0,27120.0,1063,27131.77333333333,525
2019-09-20 21:00:00,27138.0,27139.0,27144.0,27128.0,1152,27138.0,566
2019-09-20 21:15:00,27139.0,27140.0,27158.0,27128.0,3573,27140.60666666667,1679
2019-09-20 21:30:00,27140.0,27138.0,27155.0,27102.0,11346,27131.220000000005,5728
2019-09-20 21:45:00,27139.0,27134.0,27145.0,27120.0,4283,27133.86,2058
2019-09-20 22:00:00,27134.0,27150.0,27171.0,27130.0,7360,27149.82666666667,3234
2019-09-20 22:15:00,27150.0,27162.0,27165.0,27144.0,3846,27159.066666666666,1786
2019-09-20 22:30:00,27162.0,27143.0,27176.0,27140.0,4541,27154.26,2177
2019-09-20 22:45:00,27143.0,27146.0,27154.0,27133.0,3112,27141.96666666667,1438
2019-09-20 23:00:00,27145.0,27145.0,27151.0,27132.0,2288,27142.846666666668,1114
2019-09-20 23:15:00,27145.0,27121.0,27151.0,27120.0,3344,27134.85333333333,1674
2019-09-20 23:30:00,27122.0,27112.0,27128.0,27103.0,3183,27116.36,1610
2019-09-20 23:45:00,27112.0,27133.0,27137.0,27106.0,2357,27122.35333333333,1123
2019-09-21 00:00:00,27133.0,27147.0,27148.0,27129.0,1662,27137.86666666667,803
2019-09-21 00:15:00,27147.0,27135.0,27150.0,27128.0,2256,27138.45333333333,1050
2019-09-21 00:30:00,27134.0,27116.0,27137.0,27106.0,2715,27117.52,1232
2019-09-21 00:45:00,27116.0,27125.0,27129.0,27114.0,1232,27121.28,626
2019-09-21 01:00:00,27127.0,26981.0,27133.0,26978.0,9998,27113.94666666667,5194
2019-09-21 01:15:00,26983.0,26992.0,27012.0,26908.0,14751,26978.44666666667,8961
2019-09-21 01:30:00,26994.0,26968.0,27002.0,26962.0,5816,26977.05333333333,3332
2019-09-21 01:45:00,26971.0,26980.0,26985.0,26938.0,5051,26956.47333333333,2639
2019-09-21 02:00:00,26980.0,26977.0,27042.0,26972.0,6990,26992.8,3929
2019-09-21 02:15:00,26977.0,27005.0,27015.0,26975.0,3427,26998.72000000001,2003
2019-09-21 02:30:00,27007.0,27017.0,27033.0,27001.0,2323,27018.1,1286
2019-09-21 02:45:00,27017.0,27003.0,27026.0,26998.0,1532,27013.88,868
2019-09-21 03:00:00,27003.0,27008.0,27016.0,26987.0,2142,27002.493333333336,1271
2019-09-21 03:15:00,27008.0,26977.0,27016.0,26967.0,2047,26990.406666666666,1221
2019-09-21 03:30:00,26978.0,26962.0,26984.0,26958.0,2257,26969.38,1305
2019-09-21 03:45:00,26961.0,26915.0,26994.0,26912.0,8042,26961.8,4233
2019-09-21 04:00:00,26917.0,26892.0,26940.0,26886.0,5403,26910.87333333333,2557
2019-09-21 04:30:00,26899.0,26888.0,26906.0,26882.0,823,26896.0,428
2019-09-21 04:45:00,26889.0,26894.0,26896.0,26875.0,745,26885.51333333333,333
2019-09-23 06:00:00,26923.0,26989.0,27027.0,26923.0,2168,26985.16666666667,1454
2019-09-23 06:15:00,26988.0,27017.0,27045.0,26975.0,997,26989.000000000004,697
2019-09-23 06:30:00,27018.0,27019.0,27031.0,27011.0,775,27020.7,472
2019-09-23 06:45:00,27019.0,27014.0,27025.0,27006.0,406,27013.14666666667,265
2019-09-23 07:00:00,27014.0,27012.0,27019.0,27009.0,264,27014.00666666667,175
2019-09-23 07:15:00,27013.0,27010.0,27016.0,27010.0,169,27012.44666666667,96
2019-09-23 07:30:00,27012.0,27008.0,27022.0,27006.0,296,27012.11333333333,157
2019-09-23 07:45:00,27009.0,27004.0,27016.0,26996.0,312,27006.35333333333,219
2019-09-23 08:00:00,27003.0,27009.0,27012.0,26995.0,363,27005.74,254
2019-09-23 08:15:00,27008.0,27016.0,27020.0,27005.0,250,27011.98,161
2019-09-23 08:30:00,27017.0,27016.0,27025.0,27015.0,291,27018.206666666665,188
2019-09-23 08:45:00,27015.0,27010.0,27019.0,27007.0,212,27013.026666666665,134
2019-09-23 09:00:00,27009.0,27017.0,27027.0,27009.0,388,27017.219999999994,229
2019-09-23 09:15:00,27017.0,27027.0,27037.0,27017.0,516,27031.0,334
2019-09-23 09:30:00,27027.0,27020.0,27028.0,27013.0,287,27019.713333333337,206
2019-09-23 09:45:00,27021.0,26993.0,27022.0,26991.0,377,27011.02666666667,267
2019-09-23 10:00:00,26991.0,27000.0,27005.0,26978.0,708,26995.66666666667,434
2019-09-23 10:15:00,27002.0,26999.0,27009.0,26998.0,240,27003.99333333333,165
2019-09-23 10:30:00,26998.0,27000.0,27006.0,26989.0,261,26998.30666666667,171
2019-09-23 10:45:00,26999.0,26989.0,26999.0,26982.0,301,26987.28,177
2019-09-23 11:00:00,26988.0,26996.0,27000.0,26984.0,248,26991.54666666668,164
2019-09-23 11:15:00,26992.0,26991.0,26996.0,26986.0,96,26990.67333333333,73
2019-09-23 11:30:00,26991.0,26996.0,27000.0,26991.0,159,26995.840000000004,105
2019-09-23 11:45:00,26996.0,26993.0,26998.0,26991.0,107,26994.4,64
2019-09-23 12:00:00,26992.0,26990.0,26999.0,26989.0,142,26994.30000000001,82
2019-09-23 12:15:00,26989.0,26986.0,26993.0,26984.0,167,26989.45333333333,91
2019-09-23 12:30:00,26986.0,26995.0,26997.0,26984.0,120,26990.79333333333,68
2019-09-23 12:45:00,26995.0,26986.0,26999.0,26986.0,198,26992.6,123
2019-09-23 13:00:00,26987.0,26995.0,26998.0,26982.0,237,26990.63333333334,161
2019-09-23 13:15:00,26997.0,26990.0,26997.0,26985.0,247,26989.57333333333,141
2019-09-23 13:30:00,26990.0,26991.0,26992.0,26985.0,165,26989.279999999995,88
2019-09-23 13:45:00,26990.0,26999.0,27002.0,26985.0,337,26993.62000000001,177
2019-09-23 14:00:00,27000.0,26996.0,27007.0,26989.0,515,26995.62666666667,307
2019-09-23 14:15:00,26996.0,26995.0,26997.0,26989.0,341,26993.220000000005,201
2019-09-23 14:30:00,26996.0,27004.0,27008.0,26994.0,822,27001.29333333333,276
2019-09-23 14:45:00,27005.0,27003.0,27015.0,27003.0,604,27007.60666666667,294
2019-09-23 15:00:00,27003.0,27009.0,27032.0,27002.0,1182,27015.20666666666,678
2019-09-23 15:15:00,27009.0,26965.0,27009.0,26956.0,1908,26983.18666666667,1094
2019-09-23 15:30:00,26964.0,26926.0,26964.0,26912.0,2914,26926.246666666666,1764
2019-09-23 15:45:00,26925.0,26898.0,26927.0,26893.0,1781,26909.520000000004,960
2019-09-23 16:00:00,26898.0,26887.0,26910.0,26882.0,1655,26896.9,930
2019-09-23 16:15:00,26888.0,26856.0,26889.0,26832.0,2790,26858.11333333334,1519
2019-09-23 16:30:00,26856.0,26832.0,26856.0,26819.0,2480,26833.21333333333,1325
2019-09-23 16:45:00,26832.0,26824.0,26842.0,26809.0,1659,26825.6,935
2019-09-23 17:00:00,26823.0,26846.0,26857.0,26819.0,1691,26839.70666666667,834
2019-09-23 17:15:00,26846.0,26847.0,26858.0,26840.0,1414,26848.10666666667,716
2019-09-23 17:30:00,26846.0,26861.0,26865.0,26844.0,1185,26852.94,632
2019-09-23 17:45:00,26861.0,26872.0,26882.0,26859.0,1313,26868.64,608
2019-09-23 18:00:00,26872.0,26864.0,26877.0,26860.0,675,26868.92666666667,381
2019-09-23 18:15:00,26865.0,26873.0,26877.0,26864.0,447,26870.56666666667,263
2019-09-23 18:30:00,26873.0,26874.0,26880.0,26867.0,712,26872.126666666663,346
2019-09-23 18:45:00,26872.0,26885.0,26891.0,26860.0,961,26869.86,543
2019-09-23 19:00:00,26883.0,26884.0,26887.0,26873.0,797,26879.67333333333,441
2019-09-23 19:15:00,26883.0,26883.0,26887.0,26878.0,404,26882.92666666667,230
2019-09-23 19:30:00,26881.0,26875.0,26886.0,26874.0,560,26878.47333333333,281
2019-09-23 19:45:00,26876.0,26860.0,26877.0,26855.0,853,26864.12000000001,438
2019-09-23 20:00:00,26859.0,26856.0,26874.0,26856.0,831,26863.55333333333,418
2019-09-23 20:15:00,26856.0,26853.0,26863.0,26850.0,608,26856.16,358
2019-09-23 20:30:00,26853.0,26847.0,26856.0,26842.0,845,26848.746666666666,468
2019-09-23 20:45:00,26847.0,26867.0,26871.0,26838.0,1169,26848.44,656
2019-09-23 21:00:00,26867.0,26863.0,26888.0,26863.0,1476,26873.599999999995,921
2019-09-23 21:15:00,26864.0,26826.0,26866.0,26819.0,2733,26842.65333333334,1474
2019-09-23 21:30:00,26825.0,26883.0,26883.0,26803.0,13575,26848.43333333333,7418
2019-09-23 21:45:00,26883.0,26876.0,26906.0,26866.0,6714,26886.766666666666,3511
2019-09-23 22:00:00,26876.0,26834.0,26879.0,26825.0,8242,26848.74,4278
2019-09-23 22:15:00,26833.0,26876.0,26884.0,26831.0,5291,26863.01333333333,2465
2019-09-23 22:30:00,26876.0,26867.0,26887.0,26858.0,4533,26873.153333333332,2119
2019-09-23 22:45:00,26867.0,26867.0,26896.0,26853.0,5536,26865.126666666663,2945
2019-09-23 23:00:00,26867.0,26894.0,26914.0,26865.0,4433,26892.366666666665,2518
2019-09-23 23:15:00,26895.0,26927.0,26933.0,26895.0,5324,26920.78666666667,2375
2019-09-23 23:30:00,26926.0,26944.0,26955.0,26926.0,5058,26937.53333333333,2251
2019-09-23 23:45:00,26944.0,26938.0,26946.0,26926.0,2485,26935.40666666667,1184
2019-09-24 00:00:00,26938.0,26944.0,26950.0,26929.0,2382,26941.1,1128
2019-09-24 00:15:00,26944.0,26945.0,26954.0,26937.0,1665,26943.94666666667,734
2019-09-24 00:30:00,26945.0,26950.0,26954.0,26939.0,1229,26947.66000000001,599
2019-09-24 00:45:00,26950.0,26933.0,26952.0,26922.0,2101,26940.40666666667,925
2019-09-24 01:00:00,26933.0,26943.0,26949.0,26932.0,1688,26941.086666666666,979
2019-09-24 01:15:00,26943.0,26959.0,26962.0,26942.0,1196,26949.36,706
2019-09-24 01:30:00,26958.0,26962.0,26968.0,26952.0,1523,26958.46666666667,836
2019-09-24 01:45:00,26963.0,26964.0,26972.0,26960.0,1230,26965.09333333333,593
2019-09-24 02:00:00,26964.0,26967.0,26971.0,26959.0,1297,26965.006666666664,559
2019-09-24 02:15:00,26966.0,26962.0,26970.0,26957.0,1422,26963.27333333333,590
2019-09-24 02:30:00,26961.0,26967.0,26968.0,26951.0,1398,26958.63333333333,627
2019-09-24 02:45:00,26967.0,26960.0,26970.0,26958.0,1063,26962.880000000005,509
2019-09-24 03:00:00,26960.0,26987.0,26995.0,26957.0,2876,26977.186666666665,1263
2019-09-24 03:15:00,26988.0,26982.0,26992.0,26979.0,1995,26985.21333333333,763
2019-09-24 03:30:00,26982.0,26962.0,26984.0,26957.0,2604,26966.14666666667,1062
2019-09-24 03:45:00,26961.0,26935.0,26974.0,26929.0,7716,26952.29333333333,3032
2019-09-24 04:00:00,26935.0,26965.0,26967.0,26933.0,2436,26956.24,1199
2019-09-24 04:30:00,26964.0,26984.0,26986.0,26964.0,710,26974.040000000005,395
2019-09-24 04:45:00,26985.0,26996.0,26998.0,26982.0,496,26990.50000000001,297
2019-09-24 06:00:00,27006.0,27008.0,27016.0,26995.0,847,27003.38666666667,426
2019-09-24 06:15:00,27006.0,27002.0,27009.0,27001.0,329,27005.506666666664,139
2019-09-24 06:30:00,27003.0,27004.0,27006.0,26998.0,701,27002.360000000004,307
2019-09-24 06:45:00,27003.0,27009.0,27009.0,27001.0,278,27003.226666666666,175
2019-09-24 07:00:00,27009.0,27059.0,27112.0,27007.0,3139,27056.673333333336,1814
2019-09-24 07:15:00,27058.0,27057.0,27062.0,27045.0,535,27054.80000000001,344
2019-09-24 07:30:00,27056.0,27070.0,27073.0,27055.0,338,27063.91333333333,235
2019-09-24 07:45:00,27072.0,27060.0,27098.0,27057.0,796,27076.153333333332,473
2019-09-24 08:00:00,27060.0,27078.0,27082.0,27055.0,846,27071.18,527
2019-09-24 08:15:00,27078.0,27067.0,27080.0,27067.0,446,27072.540000000005,291
2019-09-24 08:30:00,27066.0,27072.0,27075.0,27064.0,404,27070.09333333333,244
2019-09-24 08:45:00,27072.0,27059.0,27073.0,27058.0,463,27065.16,263
2019-09-24 09:00:00,27059.0,27062.0,27065.0,27055.0,481,27060.01333333333,272
2019-09-24 09:15:00,27062.0,27067.0,27072.0,27053.0,619,27061.59333333333,352
2019-09-24 09:30:00,27067.0,27040.0,27067.0,27036.0,798,27045.686666666665,486
2019-09-24 09:45:00,27039.0,27033.0,27043.0,27032.0,411,27036.306666666664,253
2019-09-24 10:00:00,27034.0,27058.0,27058.0,27033.0,495,27046.41333333333,293
2019-09-24 10:15:00,27058.0,27051.0,27060.0,27047.0,269,27051.153333333332,166
2019-09-24 10:30:00,27050.0,27042.0,27056.0,27038.0,343,27044.24,192
2019-09-24 10:45:00,27041.0,27044.0,27046.0,27032.0,328,27039.09333333333,186
2019-09-24 11:00:00,27044.0,27035.0,27046.0,27029.0,293,27039.32,191
2019-09-24 11:15:00,27034.0,27042.0,27045.0,27032.0,297,27038.719999999994,178
2019-09-24 11:30:00,27042.0,27036.0,27043.0,27034.0,126,27036.66666666667,91
2019-09-24 11:45:00,27035.0,27032.0,27035.0,27029.0,130,27031.94666666667,102
2019-09-24 12:00:00,27033.0,27029.0,27034.0,27027.0,148,27030.87333333333,86
2019-09-24 12:15:00,27029.0,27031.0,27032.0,27023.0,228,27027.16,131
2019-09-24 12:30:00,27030.0,27032.0,27034.0,27026.0,168,27030.186666666665,117
2019-09-24 12:45:00,27032.0,27046.0,27052.0,27029.0,809,27041.766666666666,484
2019-09-24 13:00:00,27047.0,27048.0,27049.0,27034.0,355,27040.173333333336,235
2019-09-24 13:15:00,27048.0,27061.0,27062.0,27047.0,447,27055.85333333333,256
2019-09-24 13:30:00,27061.0,27041.0,27061.0,27041.0,400,27051.63333333334,220
2019-09-24 13:45:00,27041.0,27042.0,27047.0,27037.0,184,27042.566666666666,127
2019-09-24 14:00:00,27041.0,27023.0,27041.0,27023.0,687,27031.0,388
2019-09-24 14:15:00,27023.0,27015.0,27027.0,27009.0,655,27016.47333333334,352
2019-09-24 14:30:00,27014.0,27014.0,27022.0,27012.0,1014,27017.17333333333,434
2019-09-24 14:45:00,27014.0,27021.0,27025.0,27013.0,434,27017.860000000004,249
2019-09-24 15:00:00,27023.0,27017.0,27027.0,27012.0,882,27019.94,535
2019-09-24 15:15:00,27017.0,27013.0,27018.0,27002.0,809,27011.49333333333,454
2019-09-24 15:30:00,27014.0,27020.0,27025.0,27010.0,679,27019.4,394
2019-09-24 15:45:00,27021.0,27015.0,27027.0,27010.0,814,27017.54,443
2019-09-24 16:00:00,27015.0,27033.0,27036.0,27011.0,990,27024.58,611
2019-09-24 16:15:00,27034.0,27027.0,27036.0,27021.0,618,27029.60666666667,338
2019-09-24 16:30:00,27027.0,27024.0,27028.0,27016.0,425,27021.66,232
2019-09-24 16:45:00,27025.0,27027.0,27032.0,27024.0,406,27028.05333333333,244
2019-09-24 17:00:00,27028.0,27046.0,27047.0,27026.0,590,27030.69333333334,371
2019-09-24 17:15:00,27045.0,27043.0,27048.0,27037.0,622,27042.87333333334,330
2019-09-24 17:30:00,27044.0,27044.0,27050.0,27040.0,541,27044.44666666667,297
2019-09-24 17:45:00,27044.0,27051.0,27055.0,27044.0,442,27048.746666666666,216
2019-09-24 18:00:00,27051.0,27037.0,27052.0,27035.0,357,27040.14,247
2019-09-24 18:15:00,27037.0,27028.0,27037.0,27028.0,353,27033.64,211
2019-09-24 18:30:00,27028.0,27036.0,27038.0,27024.0,560,27027.906666666666,312
2019-09-24 18:45:00,27036.0,27043.0,27046.0,27033.0,424,27039.04,241
2019-09-24 19:00:00,27044.0,27065.0,27072.0,27044.0,1074,27052.66666666667,536
2019-09-24 19:15:00,27065.0,27055.0,27069.0,27052.0,783,27058.96,389
2019-09-24 19:30:00,27056.0,27055.0,27061.0,27051.0,388,27055.02666666667,204
2019-09-24 19:45:00,27054.0,27054.0,27054.0,27044.0,442,27050.30000000001,231
2019-09-24 20:00:00,27053.0,27030.0,27053.0,27025.0,808,27040.16666666667,437
2019-09-24 20:15:00,27030.0,27032.0,27037.0,27029.0,420,27033.73333333333,233
2019-09-24 20:30:00,27032.0,27014.0,27037.0,27012.0,908,27024.653333333332,498
2019-09-24 20:45:00,27014.0,27018.0,27021.0,27008.0,1191,27014.33333333333,658
2019-09-24 21:00:00,27018.0,27036.0,27036.0,27016.0,1268,27021.63333333333,648
2019-09-24 21:15:00,27037.0,27033.0,27042.0,27022.0,1671,27032.086666666666,780
2019-09-24 21:30:00,27033.0,27035.0,27053.0,27001.0,11836,27028.93333333333,5486
2019-09-24 21:45:00,27035.0,27029.0,27057.0,27023.0,4278,27042.873333333337,2128
2019-09-24 22:00:00,27030.0,26996.0,27032.0,26974.0,9581,26999.70666666667,4924
2019-09-24 22:15:00,26996.0,26974.0,27022.0,26953.0,11697,26982.66,6027
2019-09-24 22:30:00,26973.0,27005.0,27015.0,26969.0,6637,26992.74,3837
2019-09-24 22:45:00,27005.0,26990.0,27005.0,26974.0,3723,26986.97333333333,2188
2019-09-24 23:00:00,26990.0,26969.0,26993.0,26951.0,5022,26965.75333333333,2334
2019-09-24 23:15:00,26969.0,26947.0,26969.0,26940.0,4375,26955.12000000001,1907
2019-09-24 23:30:00,26948.0,26879.0,26951.0,26873.0,8886,26919.13333333333,4059
2019-09-24 23:45:00,26877.0,26899.0,26918.0,26876.0,5886,26900.77333333333,2644
2019-09-25 00:00:00,26897.0,26914.0,26937.0,26886.0,3963,26918.78666666667,1973
2019-09-25 00:15:00,26915.0,26821.0,26925.0,26785.0,12006,26866.96666666667,6694
2019-09-25 00:30:00,26822.0,26764.0,26825.0,26746.0,11392,26790.18,6526
2019-09-25 00:45:00,26766.0,26732.0,26776.0,26716.0,8485,26746.526666666665,4575
2019-09-25 01:00:00,26733.0,26738.0,26774.0,26718.0,6480,26749.92666666667,3558
2019-09-25 01:15:00,26737.0,26717.0,26747.0,26702.0,5727,26727.59333333333,3242
2019-09-25 01:30:00,26718.0,26747.0,26757.0,26715.0,5253,26743.226666666666,2980
2019-09-25 01:45:00,26747.0,26734.0,26767.0,26723.0,2966,26743.39333333333,1643
2019-09-25 02:00:00,26734.0,26829.0,26874.0,26686.0,13635,26730.20666666666,7795
2019-09-25 02:15:00,26828.0,26838.0,26859.0,26808.0,9154,26838.45333333333,5365
2019-09-25 02:30:00,26837.0,26770.0,26856.0,26764.0,11935,26807.45333333333,6879
2019-09-25 02:45:00,26771.0,26773.0,26809.0,26750.0,7735,26780.27333333333,4428
2019-09-25 03:00:00,26773.0,26808.0,26811.0,26755.0,4762,26779.91333333333,2894
2019-09-25 03:15:00,26808.0,26750.0,26811.0,26727.0,5051,26766.766666666666,2937
2019-09-25 03:30:00,26749.0,26750.0,26765.0,26721.0,5207,26741.89333333333,3001
2019-09-25 03:45:00,26750.0,26796.0,26808.0,26744.0,10333,26786.19333333333,5659
2019-09-25 04:00:00,26797.0,26834.0,26842.0,26795.0,4251,26821.93333333333,2349
2019-09-25 04:30:00,26846.0,26847.0,26850.0,26829.0,755,26844.2,446
2019-09-25 04:45:00,26848.0,26855.0,26855.0,26840.0,511,26847.68,283
2019-09-25 06:00:00,26833.0,26831.0,26852.0,26809.0,1454,26830.27333333333,823
2019-09-25 06:15:00,26831.0,26846.0,26855.0,26830.0,526,26845.14000000001,301
2019-09-25 06:30:00,26846.0,26847.0,26852.0,26835.0,293,26844.846666666668,177
2019-09-25 06:45:00,26845.0,26842.0,26846.0,26836.0,201,26841.32,127
2019-09-25 07:00:00,26843.0,26853.0,26859.0,26843.0,284,26852.033333333336,177
2019-09-25 07:15:00,26853.0,26857.0,26868.0,26850.0,331,26856.846666666668,212
2019-09-25 07:30:00,26856.0,26879.0,26880.0,26856.0,533,26865.46,282
2019-09-25 07:45:00,26880.0,26876.0,26885.0,26870.0,447,26876.046666666665,271
2019-09-25 08:00:00,26876.0,26865.0,26885.0,26858.0,929,26870.77333333333,614
2019-09-25 08:15:00,26865.0,26872.0,26874.0,26860.0,459,26869.90666666667,294
2019-09-25 08:30:00,26872.0,26845.0,26873.0,26844.0,743,26856.360000000004,432
2019-09-25 08:45:00,26845.0,26830.0,26847.0,26812.0,1190,26829.49333333334,721
2019-09-25 09:00:00,26832.0,26843.0,26852.0,26830.0,656,26844.340000000004,392
2019-09-25 09:15:00,26843.0,26858.0,26871.0,26843.0,606,26862.220000000005,382
2019-09-25 09:30:00,26858.0,26866.0,26871.0,26846.0,628,26855.886666666665,427
2019-09-25 09:45:00,26866.0,26842.0,26868.0,26838.0,446,26855.05333333333,299
2019-09-25 10:00:00,26841.0,26855.0,26867.0,26841.0,391,26854.766666666666,277
2019-09-25 10:15:00,26856.0,26860.0,26868.0,26848.0,313,26859.03333333333,206
2019-09-25 10:30:00,26859.0,26890.0,26900.0,26858.0,1542,26876.88,831
2019-09-25 10:45:00,26890.0,26887.0,26898.0,26885.0,601,26890.14000000001,413
2019-09-25 11:00:00,26887.0,26884.0,26888.0,26879.0,329,26883.31333333333,232
2019-09-25 11:15:00,26885.0,26881.0,26887.0,26875.0,269,26880.6,189
2019-09-25 11:30:00,26880.0,26870.0,26883.0,26868.0,367,26873.70666666667,215
2019-09-25 11:45:00,26870.0,26880.0,26887.0,26870.0,422,26879.366666666665,213
2019-09-25 12:00:00,26881.0,26880.0,26887.0,26877.0,303,26880.98,171
2019-09-25 12:15:00,26881.0,26879.0,26884.0,26877.0,122,26881.153333333332,77
2019-09-25 12:30:00,26878.0,26882.0,26882.0,26875.0,180,26879.29333333334,115
2019-09-25 12:45:00,26880.0,26871.0,26881.0,26868.0,242,26875.16,136
2019-09-25 13:00:00,26873.0,26874.0,26875.0,26862.0,302,26869.686666666665,192
2019-09-25 13:15:00,26874.0,26865.0,26875.0,26862.0,332,26869.36,216
2019-09-25 13:30:00,26866.0,26882.0,26882.0,26865.0,338,26872.71333333333,215
2019-09-25 13:45:00,26882.0,26867.0,26882.0,26866.0,313,26871.686666666665,196
2019-09-25 14:00:00,26868.0,26840.0,26869.0,26835.0,1350,26854.4,704
2019-09-25 14:15:00,26840.0,26836.0,26844.0,26830.0,706,26838.44666666667,405
2019-09-25 14:30:00,26837.0,26846.0,26851.0,26830.0,440,26844.58,254
2019-09-25 14:45:00,26848.0,26832.0,26849.0,26821.0,585,26837.153333333332,345
2019-09-25 15:00:00,26831.0,26826.0,26855.0,26822.0,2564,26839.28666666667,1220
2019-09-25 15:15:00,26825.0,26830.0,26842.0,26818.0,1016,26828.47333333333,657
2019-09-25 15:30:00,26829.0,26791.0,26830.0,26774.0,2317,26791.653333333332,1322
2019-09-25 15:45:00,26790.0,26778.0,26808.0,26774.0,2067,26791.926666666666,1001
2019-09-25 16:00:00,26777.0,26786.0,26797.0,26768.0,2281,26780.81333333333,1138
2019-09-25 16:15:00,26787.0,26784.0,26798.0,26781.0,1479,26789.79333333333,720
2019-09-25 16:30:00,26784.0,26777.0,26786.0,26763.0,3557,26773.64666666667,1470
2019-09-25 16:45:00,26776.0,26749.0,26778.0,26737.0,1856,26752.23333333333,1054
2019-09-25 17:00:00,26749.0,26764.0,26771.0,26737.0,1609,26749.37333333333,883
2019-09-25 17:15:00,26764.0,26754.0,26772.0,26715.0,2307,26749.993333333336,1267
2019-09-25 17:30:00,26755.0,26755.0,26760.0,26736.0,1562,26746.43333333333,814
2019-09-25 17:45:00,26755.0,26778.0,26780.0,26740.0,1589,26760.826666666664,857
2019-09-25 18:00:00,26778.0,26782.0,26792.0,26769.0,1076,26779.03333333333,601
2019-09-25 18:15:00,26783.0,26773.0,26785.0,26773.0,668,26778.539999999994,366
2019-09-25 18:30:00,26772.0,26770.0,26779.0,26768.0,839,26773.68666666667,437
2019-09-25 18:45:00,26770.0,26787.0,26790.0,26766.0,841,26776.266666666666,427
2019-09-25 19:00:00,26787.0,26772.0,26791.0,26765.0,918,26777.386666666665,486
2019-09-25 19:15:00,26773.0,26777.0,26778.0,26763.0,731,26772.766666666666,380
2019-09-25 19:30:00,26776.0,26764.0,26783.0,26762.0,930,26775.28666666667,536
2019-09-25 19:45:00,26764.0,26770.0,26779.0,26762.0,843,26767.63333333334,471
2019-09-25 20:00:00,26770.0,26804.0,26820.0,26770.0,2349,26789.89333333333,1350
2019-09-25 20:15:00,26804.0,26808.0,26810.0,26798.0,1143,26806.080000000005,685
