date,open,close,high,low
2005-07-05 10:45:00,14129.0,14148.0,14150.0,14126.0
2005-07-05 11:00:00,14148.0,14147.0,14148.0,14132.0
2005-07-05 11:15:00,14147.0,14151.0,14159.0,14147.0
2005-07-05 11:30:00,14154.0,14157.0,14159.0,14147.0
2005-07-05 11:45:00,14160.0,14151.0,14162.0,14145.0
2005-07-05 12:00:00,14151.0,14146.0,14160.0,14140.0
2005-07-05 12:15:00,14149.0,14135.0,14150.0,14130.0
2005-07-05 14:30:00,14134.0,14120.0,14137.0,14113.0
2005-07-05 14:45:00,14124.0,14125.0,14126.0,14116.0
2005-07-05 15:00:00,14126.0,14113.0,14130.0,14108.0
2005-07-05 15:15:00,14117.0,14123.0,14127.0,14101.0
2005-07-05 15:30:00,14120.0,14113.0,14122.0,14103.0
2005-07-05 15:45:00,14110.0,14122.0,14138.0,14105.0
2005-07-06 10:00:00,14154.0,14169.0,14172.0,14147.0
2005-07-06 10:15:00,14167.0,14167.0,14175.0,14162.0
2005-07-06 10:30:00,14171.0,14172.0,14178.0,14163.0
2005-07-06 10:45:00,14171.0,14189.0,14189.0,14171.0
2005-07-06 11:00:00,14191.0,14193.0,14200.0,14186.0
2005-07-06 11:15:00,14194.0,14192.0,14202.0,14185.0
2005-07-06 11:30:00,14193.0,14183.0,14196.0,14179.0
2005-07-06 11:45:00,14185.0,14182.0,14187.0,14170.0
2005-07-06 12:00:00,14183.0,14165.0,14183.0,14159.0
2005-07-06 12:15:00,14164.0,14166.0,14172.0,14154.0
2005-07-06 14:30:00,14164.0,14149.0,14168.0,14149.0
2005-07-06 14:45:00,14145.0,14137.0,14148.0,14126.0
2005-07-06 15:00:00,14135.0,14157.0,14161.0,14134.0
2005-07-06 15:15:00,14155.0,14148.0,14159.0,14141.0
2005-07-06 15:30:00,14149.0,14149.0,14164.0,14135.0
2005-07-06 15:45:00,14145.0,14157.0,14164.0,14133.0
2005-07-07 10:00:00,14144.0,14150.0,14153.0,14135.0
2005-07-07 10:15:00,14152.0,14134.0,14159.0,14134.0
2005-07-07 10:30:00,14134.0,14121.0,14136.0,14112.0
2005-07-07 10:45:00,14121.0,14136.0,14138.0,14119.0
2005-07-07 11:00:00,14133.0,14138.0,14150.0,14133.0
2005-07-07 11:15:00,14139.0,14147.0,14157.0,14138.0
2005-07-07 11:30:00,14142.0,14149.0,14156.0,14142.0
2005-07-07 11:45:00,14149.0,14132.0,14155.0,14126.0
2005-07-07 12:00:00,14135.0,14140.0,14144.0,14131.0
2005-07-07 12:15:00,14144.0,14150.0,14153.0,14138.0
2005-07-07 14:30:00,14147.0,14135.0,14147.0,14125.0
2005-07-07 14:45:00,14134.0,14116.0,14134.0,14108.0
2005-07-07 15:00:00,14113.0,14068.0,14121.0,14050.0
2005-07-07 15:15:00,14065.0,14036.0,14070.0,14032.0
2005-07-07 15:30:00,14028.0,14031.0,14041.0,14008.0
2005-07-07 15:45:00,14027.0,14029.0,14044.0,14004.0
2005-07-08 10:00:00,14023.0,14037.0,14054.0,14008.0
2005-07-08 10:15:00,14038.0,14036.0,14042.0,14030.0
2005-07-08 10:30:00,14034.0,14045.0,14047.0,14029.0
2005-07-08 10:45:00,14044.0,14037.0,14046.0,14031.0
2005-07-08 11:00:00,14039.0,14030.0,14040.0,14029.0
2005-07-08 11:15:00,14027.0,13985.0,14030.0,13984.0
2005-07-08 11:30:00,13986.0,13957.0,13993.0,13920.0
2005-07-08 11:45:00,13958.0,13945.0,13964.0,13942.0
2005-07-08 12:00:00,13947.0,13949.0,13956.0,13943.0
2005-07-08 12:15:00,13951.0,13967.0,13972.0,13951.0
2005-07-08 14:30:00,13967.0,13941.0,13969.0,13941.0
2005-07-08 14:45:00,13942.0,13947.0,13954.0,13933.0
2005-07-08 15:00:00,13948.0,13950.0,13961.0,13937.0
2005-07-08 15:15:00,13941.0,13954.0,13954.0,13934.0
2005-07-08 15:30:00,13951.0,13959.0,13960.0,13944.0
2005-07-08 15:45:00,13954.0,13963.0,13975.0,13946.0
2005-07-11 10:00:00,14027.0,14080.0,14086.0,14027.0
2005-07-11 10:15:00,14080.0,14057.0,14086.0,14052.0
2005-07-11 10:30:00,14058.0,14055.0,14064.0,14049.0
2005-07-11 10:45:00,14055.0,14050.0,14059.0,14046.0
2005-07-11 11:00:00,14047.0,14059.0,14059.0,14047.0
2005-07-11 11:15:00,14059.0,14072.0,14072.0,14056.0
2005-07-11 11:30:00,14072.0,14063.0,14074.0,14058.0
2005-07-11 11:45:00,14064.0,14065.0,14072.0,14059.0
2005-07-11 12:00:00,14065.0,14074.0,14074.0,14060.0
2005-07-11 12:15:00,14074.0,14078.0,14084.0,14065.0
2005-07-11 14:30:00,14081.0,14089.0,14094.0,14076.0
2005-07-11 14:45:00,14090.0,14106.0,14108.0,14082.0
2005-07-11 15:00:00,14110.0,14103.0,14118.0,14103.0
2005-07-11 15:15:00,14106.0,14124.0,14139.0,14101.0
2005-07-11 15:30:00,14126.0,14132.0,14135.0,14113.0
2005-07-11 15:45:00,14129.0,14162.0,14162.0,14121.0
2005-07-12 10:00:00,14173.0,14188.0,14216.0,14173.0
2005-07-12 10:15:00,14188.0,14175.0,14188.0,14162.0
2005-07-12 10:30:00,14174.0,14162.0,14174.0,14152.0
2005-07-12 10:45:00,14162.0,14169.0,14174.0,14157.0
2005-07-12 11:00:00,14169.0,14171.0,14171.0,14159.0
2005-07-12 11:15:00,14171.0,14143.0,14177.0,14142.0
2005-07-12 11:30:00,14140.0,14139.0,14140.0,14127.0
2005-07-12 11:45:00,14140.0,14140.0,14145.0,14137.0
2005-07-12 12:00:00,14140.0,14148.0,14151.0,14138.0
2005-07-12 12:15:00,14145.0,14161.0,14163.0,14142.0
2005-07-12 14:30:00,14160.0,14182.0,14186.0,14156.0
2005-07-12 14:45:00,14182.0,14191.0,14193.0,14177.0
2005-07-12 15:00:00,14187.0,14183.0,14210.0,14182.0
2005-07-12 15:15:00,14180.0,14158.0,14197.0,14147.0
2005-07-12 15:30:00,14155.0,14104.0,14175.0,14099.0
2005-07-12 15:45:00,14103.0,14138.0,14147.0,14095.0
2005-07-13 10:00:00,14162.0,14146.0,14177.0,14144.0
2005-07-13 10:15:00,14148.0,14161.0,14161.0,14141.0
2005-07-13 10:30:00,14159.0,14164.0,14165.0,14153.0
2005-07-13 10:45:00,14168.0,14175.0,14179.0,14166.0
2005-07-13 11:00:00,14176.0,14181.0,14185.0,14170.0
2005-07-13 11:15:00,14183.0,14187.0,14187.0,14170.0
2005-07-13 11:30:00,14191.0,14191.0,14196.0,14181.0
2005-07-13 11:45:00,14192.0,14199.0,14212.0,14188.0
2005-07-13 12:00:00,14198.0,14197.0,14203.0,14192.0
2005-07-13 12:15:00,14199.0,14201.0,14207.0,14193.0
2005-07-13 14:30:00,14202.0,14247.0,14249.0,14193.0
2005-07-13 14:45:00,14244.0,14270.0,14276.0,14241.0
2005-07-13 15:00:00,14274.0,14284.0,14289.0,14260.0
2005-07-13 15:15:00,14283.0,14300.0,14306.0,14279.0
2005-07-13 15:30:00,14297.0,14289.0,14297.0,14273.0
2005-07-13 15:45:00,14286.0,14306.0,14314.0,14283.0
2005-07-14 10:00:00,14309.0,14423.0,14448.0,14309.0
2005-07-14 10:15:00,14421.0,14402.0,14427.0,14396.0
2005-07-14 10:30:00,14403.0,14435.0,14435.0,14395.0
2005-07-14 10:45:00,14431.0,14446.0,14451.0,14424.0
2005-07-14 11:00:00,14449.0,14472.0,14479.0,14449.0
2005-07-14 11:15:00,14471.0,14451.0,14473.0,14446.0
2005-07-14 11:30:00,14450.0,14436.0,14459.0,14433.0
2005-07-14 11:45:00,14433.0,14440.0,14445.0,14432.0
2005-07-14 12:00:00,14441.0,14430.0,14442.0,14430.0
2005-07-14 12:15:00,14430.0,14430.0,14438.0,14420.0
2005-07-14 14:30:00,14429.0,14430.0,14445.0,14426.0
2005-07-14 14:45:00,14428.0,14411.0,14435.0,14408.0
2005-07-14 15:00:00,14415.0,14415.0,14427.0,14412.0
2005-07-14 15:15:00,14415.0,14412.0,14417.0,14406.0
2005-07-14 15:30:00,14416.0,14454.0,14458.0,14416.0
2005-07-14 15:45:00,14450.0,14496.0,14501.0,14450.0
2005-07-15 10:00:00,14459.0,14521.0,14527.0,14459.0
2005-07-15 10:15:00,14519.0,14452.0,14530.0,14444.0
2005-07-15 10:30:00,14450.0,14454.0,14463.0,14445.0
2005-07-15 10:45:00,14458.0,14466.0,14477.0,14450.0
2005-07-15 11:00:00,14468.0,14476.0,14480.0,14457.0
2005-07-15 11:15:00,14478.0,14486.0,14489.0,14472.0
2005-07-15 11:30:00,14486.0,14518.0,14520.0,14479.0
2005-07-15 11:45:00,14514.0,14499.0,14517.0,14491.0
2005-07-15 12:00:00,14501.0,14501.0,14507.0,14489.0
2005-07-15 12:15:00,14504.0,14522.0,14522.0,14496.0
2005-07-15 14:30:00,14523.0,14544.0,14547.0,14488.0
2005-07-15 14:45:00,14546.0,14530.0,14551.0,14527.0
2005-07-15 15:00:00,14532.0,14483.0,14532.0,14483.0
2005-07-15 15:15:00,14487.0,14504.0,14504.0,14478.0
2005-07-15 15:30:00,14503.0,14514.0,14527.0,14502.0
2005-07-15 15:45:00,14516.0,14506.0,14524.0,14493.0
2005-07-18 10:00:00,14507.0,14512.0,14522.0,14485.0
2005-07-18 10:15:00,14513.0,14498.0,14518.0,14491.0
2005-07-18 10:30:00,14496.0,14541.0,14541.0,14491.0
2005-07-18 10:45:00,14541.0,14547.0,14560.0,14533.0
2005-07-18 11:00:00,14546.0,14542.0,14550.0,14538.0
2005-07-18 11:15:00,14545.0,14532.0,14550.0,14525.0
2005-07-18 11:30:00,14531.0,14516.0,14533.0,14513.0
2005-07-18 11:45:00,14517.0,14515.0,14527.0,14511.0
2005-07-18 12:00:00,14516.0,14517.0,14522.0,14508.0
2005-07-18 12:15:00,14517.0,14518.0,14524.0,14507.0
2005-07-18 14:30:00,14523.0,14513.0,14523.0,14508.0
2005-07-18 14:45:00,14510.0,14496.0,14514.0,14486.0
2005-07-18 15:00:00,14500.0,14512.0,14523.0,14496.0
2005-07-18 15:15:00,14506.0,14529.0,14534.0,14504.0
2005-07-18 15:30:00,14531.0,14557.0,14562.0,14527.0
2005-07-18 15:45:00,14553.0,14567.0,14584.0,14553.0
2005-07-19 10:00:00,14539.0,14536.0,14540.0,14500.0
2005-07-19 10:15:00,14533.0,14537.0,14541.0,14530.0
2005-07-19 10:30:00,14538.0,14564.0,14565.0,14537.0
2005-07-19 10:45:00,14561.0,14568.0,14580.0,14556.0
2005-07-19 11:00:00,14571.0,14558.0,14573.0,14547.0
2005-07-19 11:15:00,14556.0,14585.0,14585.0,14549.0
2005-07-19 11:30:00,14583.0,14616.0,14622.0,14579.0
2005-07-19 11:45:00,14615.0,14625.0,14625.0,14605.0
2005-07-19 12:00:00,14621.0,14615.0,14626.0,14605.0
2005-07-19 12:15:00,14611.0,14564.0,14611.0,14564.0
2005-07-19 14:30:00,14570.0,14584.0,14585.0,14559.0
2005-07-19 14:45:00,14581.0,14553.0,14586.0,14549.0
2005-07-19 15:00:00,14556.0,14556.0,14567.0,14540.0
2005-07-19 15:15:00,14558.0,14576.0,14578.0,14555.0
2005-07-19 15:30:00,14578.0,14578.0,14590.0,14567.0
2005-07-19 15:45:00,14576.0,14563.0,14581.0,14559.0
2005-07-20 10:00:00,14582.0,14623.0,14628.0,14582.0
2005-07-20 10:15:00,14623.0,14646.0,14646.0,14621.0
2005-07-20 10:30:00,14645.0,14645.0,14646.0,14626.0
2005-07-20 10:45:00,14646.0,14667.0,14667.0,14642.0
2005-07-20 11:00:00,14669.0,14657.0,14673.0,14657.0
2005-07-20 11:15:00,14655.0,14648.0,14666.0,14642.0
2005-07-20 11:30:00,14647.0,14602.0,14650.0,14600.0
2005-07-20 11:45:00,14604.0,14618.0,14621.0,14592.0
2005-07-20 12:00:00,14618.0,14637.0,14645.0,14616.0
2005-07-20 12:15:00,14634.0,14625.0,14638.0,14624.0
2005-07-20 14:30:00,14623.0,14577.0,14624.0,14577.0
2005-07-20 14:45:00,14573.0,14586.0,14594.0,14573.0
2005-07-20 15:00:00,14585.0,14581.0,14593.0,14580.0
2005-07-20 15:15:00,14580.0,14571.0,14591.0,14565.0
2005-07-20 15:30:00,14574.0,14604.0,14604.0,14568.0
2005-07-20 15:45:00,14601.0,14601.0,14612.0,14584.0
2005-07-21 10:00:00,14623.0,14670.0,14671.0,14623.0
2005-07-21 10:15:00,14669.0,14665.0,14692.0,14665.0
2005-07-21 10:30:00,14663.0,14639.0,14663.0,14638.0
2005-07-21 10:45:00,14638.0,14628.0,14644.0,14628.0
2005-07-21 11:00:00,14628.0,14604.0,14632.0,14592.0
2005-07-21 11:15:00,14600.0,14615.0,14616.0,14600.0
2005-07-21 11:30:00,14613.0,14609.0,14618.0,14594.0
2005-07-21 11:45:00,14612.0,14622.0,14626.0,14609.0
2005-07-21 12:00:00,14621.0,14626.0,14626.0,14617.0
2005-07-21 12:15:00,14624.0,14616.0,14626.0,14614.0
2005-07-21 14:30:00,14618.0,14576.0,14618.0,14559.0
2005-07-21 14:45:00,14579.0,14605.0,14605.0,14576.0
2005-07-21 15:00:00,14604.0,14613.0,14624.0,14603.0
2005-07-21 15:15:00,14614.0,14631.0,14642.0,14611.0
2005-07-21 15:30:00,14629.0,14623.0,14635.0,14617.0
2005-07-21 15:45:00,14622.0,14610.0,14624.0,14603.0
2005-07-22 10:00:00,14662.0,14715.0,14744.0,14662.0
2005-07-22 10:15:00,14711.0,14671.0,14716.0,14654.0
2005-07-22 10:30:00,14673.0,14673.0,14677.0,14654.0
2005-07-22 10:45:00,14671.0,14677.0,14686.0,14669.0
2005-07-22 11:00:00,14679.0,14674.0,14685.0,14666.0
2005-07-22 11:15:00,14671.0,14704.0,14707.0,14667.0
2005-07-22 11:30:00,14701.0,14713.0,14715.0,14696.0
2005-07-22 11:45:00,14714.0,14719.0,14727.0,14707.0
2005-07-22 12:00:00,14718.0,14709.0,14721.0,14699.0
2005-07-22 12:15:00,14706.0,14703.0,14710.0,14697.0
2005-07-22 14:30:00,14707.0,14741.0,14741.0,14699.0
2005-07-22 14:45:00,14739.0,14757.0,14761.0,14735.0
2005-07-22 15:00:00,14760.0,14754.0,14777.0,14750.0
2005-07-22 15:15:00,14750.0,14750.0,14756.0,14738.0
2005-07-22 15:30:00,14751.0,14759.0,14781.0,14743.0
2005-07-22 15:45:00,14760.0,14783.0,14803.0,14757.0
2005-07-25 10:00:00,14789.0,14824.0,14825.0,14780.0
2005-07-25 10:15:00,14823.0,14795.0,14842.0,14794.0
2005-07-25 10:30:00,14796.0,14790.0,14807.0,14783.0
2005-07-25 10:45:00,14788.0,14794.0,14796.0,14777.0
2005-07-25 11:00:00,14792.0,14801.0,14808.0,14792.0
2005-07-25 11:15:00,14805.0,14821.0,14825.0,14801.0
2005-07-25 11:30:00,14818.0,14830.0,14832.0,14810.0
2005-07-25 11:45:00,14829.0,14820.0,14830.0,14817.0
2005-07-25 12:00:00,14818.0,14828.0,14828.0,14814.0
2005-07-25 12:15:00,14825.0,14832.0,14842.0,14821.0
2005-07-25 14:30:00,14838.0,14818.0,14844.0,14811.0
2005-07-25 14:45:00,14816.0,14793.0,14816.0,14791.0
2005-07-25 15:00:00,14797.0,14791.0,14800.0,14784.0
2005-07-25 15:15:00,14789.0,14793.0,14811.0,14788.0
2005-07-25 15:30:00,14796.0,14786.0,14798.0,14765.0
2005-07-25 15:45:00,14785.0,14789.0,14800.0,14773.0
2005-07-26 10:00:00,14798.0,14816.0,14841.0,14798.0
2005-07-26 10:15:00,14818.0,14795.0,14822.0,14795.0
2005-07-26 10:30:00,14796.0,14758.0,14800.0,14751.0
2005-07-26 10:45:00,14754.0,14778.0,14781.0,14749.0
2005-07-26 11:00:00,14779.0,14779.0,14786.0,14775.0
2005-07-26 11:15:00,14781.0,14786.0,14786.0,14777.0
2005-07-26 11:30:00,14788.0,14789.0,14796.0,14780.0
2005-07-26 11:45:00,14785.0,14785.0,14791.0,14779.0
2005-07-26 12:00:00,14785.0,14776.0,14789.0,14774.0
2005-07-26 12:15:00,14777.0,14764.0,14778.0,14759.0
2005-07-26 14:30:00,14760.0,14765.0,14772.0,14746.0
2005-07-26 14:45:00,14765.0,14765.0,14779.0,14757.0
2005-07-26 15:00:00,14768.0,14755.0,14772.0,14750.0
2005-07-26 15:15:00,14757.0,14769.0,14774.0,14744.0
2005-07-26 15:30:00,14767.0,14760.0,14777.0,14753.0
2005-07-26 15:45:00,14762.0,14779.0,14783.0,14751.0
2005-07-27 10:00:00,14774.0,14767.0,14797.0,14767.0
2005-07-27 10:15:00,14770.0,14804.0,14804.0,14765.0
2005-07-27 10:30:00,14806.0,14811.0,14829.0,14795.0
2005-07-27 10:45:00,14813.0,14796.0,14816.0,14791.0
2005-07-27 11:00:00,14794.0,14792.0,14805.0,14783.0
2005-07-27 11:15:00,14790.0,14788.0,14794.0,14783.0
2005-07-27 11:30:00,14785.0,14777.0,14785.0,14770.0
2005-07-27 11:45:00,14775.0,14768.0,14778.0,14744.0
2005-07-27 12:00:00,14765.0,14781.0,14781.0,14758.0
2005-07-27 12:15:00,14777.0,14782.0,14782.0,14769.0
2005-07-27 14:30:00,14777.0,14794.0,14802.0,14767.0
2005-07-27 14:45:00,14796.0,14807.0,14809.0,14789.0
2005-07-27 15:00:00,14804.0,14816.0,14823.0,14799.0
2005-07-27 15:15:00,14817.0,14800.0,14822.0,14796.0
2005-07-27 15:30:00,14798.0,14817.0,14817.0,14795.0
2005-07-27 15:45:00,14815.0,14797.0,14824.0,14792.0
2005-07-28 10:00:00,14812.0,14864.0,14881.0,14812.0
2005-07-28 10:15:00,14865.0,14859.0,14870.0,14848.0
2005-07-28 10:30:00,14860.0,14852.0,14868.0,14840.0
2005-07-28 10:45:00,14854.0,14859.0,14867.0,14838.0
2005-07-28 11:00:00,14861.0,14877.0,14878.0,14854.0
2005-07-28 11:15:00,14878.0,14880.0,14884.0,14860.0
2005-07-28 11:30:00,14882.0,14889.0,14890.0,14871.0
2005-07-28 11:45:00,14891.0,14891.0,14900.0,14874.0
2005-07-28 12:00:00,14889.0,14869.0,14896.0,14853.0
2005-07-28 12:15:00,14871.0,14823.0,14874.0,14813.0
2005-07-28 14:30:00,14822.0,14834.0,14834.0,14805.0
2005-07-28 14:45:00,14835.0,14829.0,14840.0,14816.0
2005-07-28 15:00:00,14830.0,14792.0,14836.0,14774.0
2005-07-28 15:15:00,14794.0,14807.0,14807.0,14768.0
2005-07-28 15:30:00,14809.0,14808.0,14819.0,14785.0
2005-07-28 15:45:00,14810.0,14829.0,14833.0,14792.0
2005-07-29 10:00:00,14848.0,14875.0,14894.0,14848.0
2005-07-29 10:15:00,14877.0,14883.0,14883.0,14860.0
2005-07-29 10:30:00,14880.0,14852.0,14885.0,14852.0
2005-07-29 10:45:00,14852.0,14856.0,14865.0,14849.0
2005-07-29 11:00:00,14856.0,14867.0,14871.0,14850.0
2005-07-29 11:15:00,14865.0,14845.0,14869.0,14841.0
2005-07-29 11:30:00,14848.0,14850.0,14878.0,14838.0
2005-07-29 11:45:00,14851.0,14849.0,14855.0,14845.0
2005-07-29 12:00:00,14850.0,14870.0,14871.0,14849.0
2005-07-29 12:15:00,14870.0,14877.0,14877.0,14863.0
2005-07-29 14:30:00,14873.0,14874.0,14888.0,14866.0
2005-07-29 14:45:00,14878.0,14869.0,14878.0,14858.0
2005-07-29 15:00:00,14864.0,14856.0,14876.0,14855.0
2005-07-29 15:15:00,14856.0,14873.0,14877.0,14851.0
2005-07-29 15:30:00,14871.0,14871.0,14886.0,14865.0
2005-07-29 15:45:00,14867.0,14885.0,14888.0,14858.0
2005-08-01 10:00:00,14892.0,14893.0,14903.0,14881.0
2005-08-01 10:15:00,14887.0,14847.0,14897.0,14847.0
2005-08-01 10:30:00,14849.0,14853.0,14870.0,14841.0
2005-08-01 10:45:00,14854.0,14869.0,14875.0,14851.0
2005-08-01 11:00:00,14875.0,14910.0,14915.0,14870.0
2005-08-01 11:15:00,14910.0,14895.0,14915.0,14893.0
2005-08-01 11:30:00,14899.0,14945.0,14953.0,14895.0
2005-08-01 11:45:00,14946.0,14943.0,14951.0,14935.0
2005-08-01 12:00:00,14943.0,14935.0,14943.0,14921.0
2005-08-01 12:15:00,14935.0,14940.0,14951.0,14929.0
2005-08-01 14:30:00,14939.0,14984.0,14984.0,14936.0
2005-08-01 14:45:00,14982.0,14971.0,14985.0,14963.0
2005-08-01 15:00:00,14972.0,14963.0,14978.0,14957.0
2005-08-01 15:15:00,14963.0,14956.0,14966.0,14945.0
2005-08-01 15:30:00,14960.0,14963.0,14972.0,14946.0
2005-08-01 15:45:00,14969.0,14975.0,14990.0,14966.0
2005-08-02 10:00:00,15045.0,15079.0,15108.0,15044.0
2005-08-02 10:15:00,15078.0,15052.0,15082.0,15051.0
2005-08-02 10:30:00,15056.0,15068.0,15076.0,15047.0
2005-08-02 10:45:00,15069.0,15077.0,15079.0,15058.0
2005-08-02 11:00:00,15070.0,15081.0,15084.0,15067.0
2005-08-02 11:15:00,15081.0,15090.0,15100.0,15076.0
2005-08-02 11:30:00,15088.0,15094.0,15102.0,15086.0
2005-08-02 11:45:00,15096.0,15099.0,15111.0,15091.0
2005-08-02 12:00:00,15098.0,15110.0,15117.0,15090.0
2005-08-02 12:15:00,15109.0,15126.0,15132.0,15109.0
2005-08-02 14:30:00,15124.0,15126.0,15136.0,15115.0
2005-08-02 14:45:00,15130.0,15151.0,15155.0,15125.0
2005-08-02 15:00:00,15147.0,15131.0,15168.0,15129.0
2005-08-02 15:15:00,15135.0,15141.0,15144.0,15128.0
2005-08-02 15:30:00,15145.0,15142.0,15154.0,15133.0
2005-08-02 15:45:00,15137.0,15144.0,15152.0,15132.0
2005-08-03 10:00:00,15217.0,15135.0,15219.0,15129.0
2005-08-03 10:15:00,15134.0,15117.0,15134.0,15095.0
2005-08-03 10:30:00,15124.0,15123.0,15134.0,15113.0
2005-08-03 10:45:00,15123.0,15088.0,15128.0,15082.0
2005-08-03 11:00:00,15085.0,15092.0,15092.0,15067.0
2005-08-03 11:15:00,15094.0,15109.0,15115.0,15088.0
2005-08-03 11:30:00,15109.0,15123.0,15126.0,15098.0
2005-08-03 11:45:00,15122.0,15125.0,15129.0,15114.0
2005-08-03 12:00:00,15127.0,15124.0,15134.0,15117.0
2005-08-03 12:15:00,15127.0,15105.0,15131.0,15103.0
2005-08-03 14:30:00,15104.0,15047.0,15112.0,15047.0
2005-08-03 14:45:00,15054.0,15073.0,15081.0,15035.0
2005-08-03 15:00:00,15070.0,15080.0,15082.0,15063.0
2005-08-03 15:15:00,15074.0,15078.0,15085.0,15064.0
2005-08-03 15:30:00,15082.0,15114.0,15121.0,15074.0
2005-08-03 15:45:00,15117.0,15125.0,15134.0,15109.0
2005-08-04 10:00:00,15112.0,15133.0,15140.0,15100.0
2005-08-04 10:15:00,15135.0,15182.0,15185.0,15133.0
2005-08-04 10:30:00,15175.0,15152.0,15185.0,15151.0
2005-08-04 10:45:00,15153.0,15147.0,15160.0,15141.0
2005-08-04 11:00:00,15139.0,15130.0,15149.0,15112.0
2005-08-04 11:15:00,15126.0,15122.0,15133.0,15111.0
2005-08-04 11:30:00,15129.0,15131.0,15138.0,15122.0
2005-08-04 11:45:00,15132.0,15134.0,15141.0,15127.0
2005-08-04 12:00:00,15131.0,15119.0,15140.0,15119.0
2005-08-04 12:15:00,15120.0,15101.0,15129.0,15100.0
2005-08-04 14:30:00,15104.0,15081.0,15112.0,15081.0
2005-08-04 14:45:00,15083.0,15097.0,15097.0,15075.0
2005-08-04 15:00:00,15093.0,15129.0,15134.0,15093.0
2005-08-04 15:15:00,15123.0,15116.0,15125.0,15100.0
2005-08-04 15:30:00,15116.0,15101.0,15120.0,15097.0
2005-08-04 15:45:00,15104.0,15116.0,15120.0,15091.0
2005-08-05 10:00:00,15090.0,15033.0,15090.0,15028.0
2005-08-05 10:15:00,15029.0,15026.0,15036.0,15013.0
2005-08-05 10:30:00,15019.0,15041.0,15053.0,15019.0
2005-08-05 10:45:00,15039.0,15078.0,15083.0,15038.0
2005-08-05 11:00:00,15080.0,15061.0,15083.0,15058.0
2005-08-05 11:15:00,15066.0,15057.0,15070.0,15055.0
2005-08-05 11:30:00,15055.0,15023.0,15058.0,15020.0
2005-08-05 11:45:00,15025.0,15032.0,15033.0,15008.0
2005-08-05 12:00:00,15026.0,15014.0,15040.0,15014.0
2005-08-05 12:15:00,15020.0,14986.0,15024.0,14976.0
2005-08-05 14:30:00,14985.0,15008.0,15008.0,14973.0
2005-08-05 14:45:00,15002.0,15027.0,15031.0,14998.0
2005-08-05 15:00:00,15031.0,15010.0,15034.0,15007.0
2005-08-05 15:15:00,15004.0,15029.0,15039.0,15004.0
2005-08-05 15:30:00,15031.0,15047.0,15048.0,15021.0
2005-08-05 15:45:00,15049.0,15062.0,15068.0,15037.0
2005-08-08 10:00:00,15049.0,15045.0,15049.0,15024.0
2005-08-08 10:15:00,15048.0,15099.0,15099.0,15048.0
2005-08-08 10:30:00,15094.0,15082.0,15100.0,15079.0
2005-08-08 10:45:00,15079.0,15106.0,15106.0,15075.0
2005-08-08 11:00:00,15106.0,15093.0,15111.0,15083.0
2005-08-08 11:15:00,15091.0,15078.0,15091.0,15073.0
2005-08-08 11:30:00,15074.0,15086.0,15087.0,15073.0
